run,status,output
1,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
2,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:65: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                            ^-------^
Annotation:1:79: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
3,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:65: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                            ^-------^
Annotation:1:79: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
4,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:65: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                            ^-------^
Annotation:1:79: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
5,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[msg.sender] == _balances[msg.sender] - _value || _balances[msg.sender] == _balances[msg.sender]
^-------^
Annotation:1:26: solc-verify error: Undeclared identifier.
_balances[msg.sender] == _balances[msg.sender] - _value || _balances[msg.sender] == _balances[msg.sender]
                         ^-------^
Annotation:1:60: solc-verify error: Undeclared identifier.
_balances[msg.sender] == _balances[msg.sender] - _value || _balances[msg.sender] == _balances[msg.sender]
                                                           ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[msg.sender] == _balances[msg.sender] - _value || _balances[msg.sender] == _balances[msg.sender]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:46: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _balances[_to] == _balances[_to]
                                             ^-------^
Annotation:1:64: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _balances[_to] == _balances[_to]
                                                               ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:65: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                            ^-------^
Annotation:1:79: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:89:2: solc-verify error: Error(s) while translating annotation for node
	function transfer_post(address _to, uint256 _value, bool success) external returns (bool) {}
	^------------------------------------------------------------------------------------------^
ERC20_merge.sol:89:2: solc-verify error: Error(s) while translating annotation for node
	function transfer_post(address _to, uint256 _value, bool success) external returns (bool) {}
	^------------------------------------------------------------------------------------------^
ERC20_merge.sol:106:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:106:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
6,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
7,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
8,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:65: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                            ^-------^
Annotation:1:79: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
9,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - (_value * (success ? 1 : 0)) || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - (_value * (success ? 1 : 0)) || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:72: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - (_value * (success ? 1 : 0)) || _balances[_from] == _balances[_from]
                                                                       ^-------^
Annotation:1:92: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - (_value * (success ? 1 : 0)) || _balances[_from] == _balances[_from]
                                                                                           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + (_value * (success ? 1 : 0)) || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + (_value * (success ? 1 : 0)) || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:68: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + (_value * (success ? 1 : 0)) || _balances[_to] == _balances[_to]
                                                                   ^-------^
Annotation:1:86: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + (_value * (success ? 1 : 0)) || _balances[_to] == _balances[_to]
                                                                                     ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
10,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                    ^-------^
Annotation:1:65: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                ^-------^
Annotation:1:85: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] - _value || _value == 0 || _balances[_from] == _balances[_from]
                                                                                    ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
^-------^
Annotation:1:19: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                  ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                            ^-------^
Annotation:1:79: solc-verify error: Undeclared identifier.
_balances[_to] == _balances[_to] + _value || _value == 0 || _balances[_to] == _balances[_to]
                                                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
