run,time_taken,iterations,verified,annotated_contract,function_status,status,threads
1,1071.7383797168732,33,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_jbuTk6i4zRcyhNjf1fN6iG4K', 'thread_9a1bAURU5cf0OOv6h4HUOZtE', 'thread_Ktd5Gqfdh9cBnawZy9u4Uqs8', 'thread_9zaI0AoAFERR66MWvex1HDMn', 'thread_32LwxpnSoxtBBC8N1QC4e4u3', 'thread_rfq89rvSEk1NxDBeN4SsvuKn']"
2,1310.60653090477,34,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    /// @notice postcondition _allowed[msg.sender][_spender] >= __verifier_old_uint(_allowed[msg.sender][_spender]) || _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_inVEXBvIi9M7R1W1apdSnVcg', 'thread_PFWtUPoeU42GJzr3gMI1RAv2', 'thread_OmXj485Wpczf7Gr6vOCK1A0l', 'thread_hDzk88RVT7BDD3pb4YBaOrwp', 'thread_FR3viAJuMlOv9a1HgkMK2jLt', 'thread_YrauQIgWm4GGF3uVhAWHZm8q']"
3,1061.774002790451,33,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_dNGcvM67nEM0hhm8tgau8Bv4', 'thread_zLC5n0OaZWGRVvi058cY0gll', 'thread_91V0PhGYqppEmz5t1SwBFsUz', 'thread_SojXQ3XJHYM0XfmdKv52FzKE', 'thread_qFlklNFfgXzQl1ByrzWTZKOl', 'thread_hq6RCe7I9cOSdMyqXi4JIIPu']"
4,933.3706269264221,33,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_IsoxBaHT01p8H7UCHtXFp1ks', 'thread_F15qQJAv8iXO2TvrZ8rHj3QZ', 'thread_mFv0UJEiU1IyMXgDtv0DHg7q', 'thread_b3c4sl9FiIcAFuWCmfvl9x5X', 'thread_LTIjnZanXg5IoOmrug1jR6bG', 'thread_DvzpZ5sfoUpwawOlyILIDDDi']"
5,1065.8634204864502,33,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_1eGZKv6WAh5KH9EP8WV55h06', 'thread_nEfeYfBwMU98u70KcPuZQF9X', 'thread_xJYn21p5DYaWu0gc7g4SznEw', 'thread_eFkcFeaV8NYYOJXoDpP4QvzF', 'thread_JCqR3X2nL4oYg4dSNmANQwr9', 'thread_H5KPSkUlgOYKmWNtJ3BUX2fo']"
6,986.3874368667603,34,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    /// @notice postcondition _allowed[msg.sender][_spender] >= __verifier_old_uint(_allowed[msg.sender][_spender]) || _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_eaL9l5IOJQEmuDIVrnwowVPY', 'thread_VnYBpHRQKK7x2pibUEQMFAS4', 'thread_eofCb7aTvVB9appCSvWun1cm', 'thread_kaHHuWnAI2k4v9aqr0eAmmV5', 'thread_cdwQB2WzuBpFfUPjyPz1YViS', 'thread_5r7rFG183cfHtddZOAc0lS91']"
7,1110.7261877059937,33,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_mV0cWaHCOfkymyp0u8xC4KyH', 'thread_J3LAUBu0ajVDoqTbfhIuBRcv', 'thread_LzJ0lRHZeNB7JFv19q5cA6I3', 'thread_VwEcdO8PVOzMhvKMkJsRmUhQ', 'thread_KFsObB40lKS71zqT6ItP1Amz', 'thread_UapjeOaJTUuUDDQBxgbloONU']"
8,737.3331294059753,33,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_st6JZcGzgiVzn6SMfvXKsDI5', 'thread_VE68NGADXm2wgL0FR4wIkYHk', 'thread_GfB5kf0piq8rO5S9l2Rfoj34', 'thread_v1TQJOm16p7C5xBXN5cvZlQW', 'thread_GjtgPeK3JGu5OgMPtzixqf34', 'thread_ysUxWS2zYMmqE02g63CUytvj']"
9,754.7296102046967,28,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_from] == __verifier_old_uint(_balances[_from]) - _value || _balances[_from] == __verifier_old_uint(_balances[_from])
    /// @notice postcondition _balances[_to] == __verifier_old_uint(_balances[_to]) + _value || _balances[_to] == __verifier_old_uint(_balances[_to])
    /// @notice postcondition _allowed[_from][msg.sender] == __verifier_old_uint(_allowed[_from][msg.sender]) - _value || _allowed[_from][msg.sender] == __verifier_old_uint(_allowed[_from][msg.sender])
    /// @notice postcondition _allowed[_from][msg.sender] >= 0
    /// @notice postcondition success == true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    /// @notice postcondition _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) || _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_lKCVcQGbdzL1iUaixbqYqoGR', 'thread_cdxoSMWvYmcxHkPINwc0fd2q', 'thread_ZeiUFaBuqodCYdVfiYdRTyvR', 'thread_UnhRkMhsohqpNlNYp5BJzWmO', 'thread_ydwDZoDEUtfWQaOYKeesMzYy', 'thread_t9VM1DRRJtrlaFL9pAjN2sAT']"
10,799.9416635036469,34,False,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition true
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition true
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition success == true
    /// @notice postcondition _allowed[msg.sender][_spender] == _value
    /// @notice postcondition _allowed[msg.sender][_spender] >= __verifier_old_uint(_allowed[msg.sender][_spender]) || _allowed[msg.sender][_spender] == _value
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition balance == _balances[_owner]
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition remaining == _allowed[_owner][_spender]
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Failed', 'transfer': 'Failed', 'transferFrom': 'Failed', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_6P7JtnzEgZSFetjGcsTB8CkK', 'thread_GtoMkp1uLkIBg0IJh6nmscBk', 'thread_hezXbbLBDd63jfOFrEJNFI5f', 'thread_8umnP3uuCDZb65lzarCApMhz', 'thread_zE4fI2Id0362SfYp4eeP9BHv', 'thread_5tsMY0uxPtKTEbCKpapEwgxH']"
