run,time_taken,iterations,verified,annotated_contract,function_status,status,threads
1,617.4933133125305,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint (_balances[_to] ) &&  _from  == _to ) && success ) || !success
    /// @notice postcondition ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) - _value && success) || ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) && !success) ||  _from == msg.sender
    /// @notice postcondition  _allowed[_from][msg.sender] <= __verifier_old_uint (_allowed[_from][msg.sender]) ||  _from == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_wR149Vqp1rfNUzQ59yaxUHpF', 'thread_HJqzyfPg9CnICKmLYZmjSdeh', 'thread_Tz2vDYCRZBYbiyRu81cMVu3G', 'thread_9exqlfTYkDqpJGV0GCsuu2BQ', 'thread_dJW98apb5ZIqDFTPYD6f82aX', 'thread_kQNoOWTP0PjIoU4IiuGTVOw1']"
2,540.4200475215912,12,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition ( _balances[msg.sender] >= __verifier_old_uint(_balances[msg.sender]) - _value && success ) || ( _balances[msg.sender] == __verifier_old_uint(_balances[msg.sender]) && !success )
    /// @notice postcondition ( _balances[_to] == __verifier_old_uint(_balances[_to]) + _value && success && msg.sender != _to ) || ( _balances[_to] == __verifier_old_uint(_balances[_to]) && !success ) || (msg.sender == _to)
    /// @notice postcondition _value <= __verifier_old_uint(_balances[msg.sender]) || (success == false && _value > __verifier_old_uint(_balances[msg.sender]))
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to )  ) || !success
    /// @notice postcondition ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender] ) - _value && success) || ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender]) && !success) ||  _from  == msg.sender
    /// @notice postcondition  _allowed[_from ][msg.sender]  <= __verifier_old_uint (_allowed[_from ][msg.sender] ) ||  _from  == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Verified', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_eaWRmDxjfLuZx6G5ZWQpO5iY', 'thread_BRkTDchWEpAsOqx2R1Sud1fC', 'thread_Ej2SzWIu91EMsEHiXBjvjUye', 'thread_Bq7YvRvDvAtLBR8O8vuqWP7W', 'thread_zyLgzjmroHeW9FeknTmciHld', 'thread_X7gFEvtwNagN8gowArBxJ8AH']"
3,704.6480059623718,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to )  ) || !success
    /// @notice postcondition ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender] ) - _value && success) || ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender]) && !success) ||  _from  == msg.sender
    /// @notice postcondition  _allowed[_from ][msg.sender]  <= __verifier_old_uint (_allowed[_from ][msg.sender] ) ||  _from  == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_BvEOjT4W9U5MeJxDRrXOaHAN', 'thread_5mp6mILmFw4nPIQiAjh5njOQ', 'thread_ELRvuEdeTFoxddcQbX9KEzDY', 'thread_XZ4RU5x6LXeEHj7FpMKvlKHL', 'thread_DCOTbQShXIxWsGXsflBHUoh0', 'thread_5RulsHNekgJedeuNUlEg79Bc']"
4,720.9292607307434,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to ) && success ) || !success
    /// @notice postcondition ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) - _value && success) || ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) && !success) ||  _from == msg.sender
    /// @notice postcondition  _allowed[_from][msg.sender] <= __verifier_old_uint (_allowed[_from][msg.sender]) ||  _from == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_057TDV0FLG7Z8KauNqGrQGkW', 'thread_G0tmbQVu8mfweSISqyqlbXZx', 'thread_mTltf8KWABppvq31Sx7TkORB', 'thread_PYDpOkyr4C2LPAxhMyqArbfY', 'thread_GMvDia6BXHGaxCjY0pPzlOJ3', 'thread_PPqWLpVzAQFSqahowkJ0ETvh']"
5,662.2015953063965,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to ) && success ) || !success
    /// @notice postcondition ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) - _value && success) || ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) && !success) ||  _from == msg.sender
    /// @notice postcondition  _allowed[_from][msg.sender] <= __verifier_old_uint (_allowed[_from][msg.sender]) ||  _from == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_0v4zRi2FMOqvkklXIo9I58Re', 'thread_Eklmmg5P0WrmsKjM6kAaLGko', 'thread_sZIeTEvKgCkIG1LcE4Moi5u2', 'thread_wPwAazW7hnQeRzfsWPeJgyOZ', 'thread_Uz86TD13BPnfiFRBFNyfAyZj', 'thread_ioRJILL8P2gGZgI9e0jbqrYj']"
6,702.3801128864288,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to )  ) || !success
    /// @notice postcondition ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) - _value && success) || ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) && !success) ||  _from == msg.sender
    /// @notice postcondition  _allowed[_from][msg.sender] <= __verifier_old_uint (_allowed[_from][msg.sender]) ||  _from == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_ftPocWbozT0IGJSaVsoHK2fS', 'thread_XYJmUQqp2BaVs6a8ZZ8gCFay', 'thread_BHHVcOpWhKCpAG70tOswBsaQ', 'thread_jm6lbUXtqtrMLy8VoShvd1io', 'thread_TxIdG7fJm0rF0ugbsbIsJN9j', 'thread_3GhoRphy8U5uaH9Ah18ZRStv']"
7,446.4664394855499,10,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice postcondition ( _balances[msg.sender] >= __verifier_old_uint(_balances[msg.sender]) - _value && success ) || ( _balances[msg.sender] == __verifier_old_uint(_balances[msg.sender]) && !success )
    /// @notice postcondition ( _balances[_to] == __verifier_old_uint(_balances[_to]) + _value && success && msg.sender != _to ) || ( _balances[_to] == __verifier_old_uint(_balances[_to]) && !success ) || (msg.sender == _to)
    /// @notice postcondition _value <= __verifier_old_uint(_balances[msg.sender]) || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to )  ) || !success
    /// @notice postcondition ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender] ) - _value && success) || ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender]) && !success) ||  _from  == msg.sender
    /// @notice postcondition  _allowed[_from ][msg.sender]  <= __verifier_old_uint (_allowed[_from ][msg.sender] ) ||  _from  == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Verified', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_Clhh0qTGrlJTSVlBn11PBe3B', 'thread_Kt9sCsgE6Bvw9ajX3Dice51h', 'thread_NakhRvMK4coVIXCs6kPJknCZ', 'thread_41zgB6PljFRmQjv4xRT8AzCD', 'thread_HFty2xJUsKcx2BWwQSB2cHCN', 'thread_7fQwDn49y85KaaTNyaHOPyxb']"
8,636.8691780567169,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint (_balances[_to] ) &&  _from  == _to ) && success ) || !success
    /// @notice postcondition ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) - _value && success) || ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) && !success) ||  _from == msg.sender
    /// @notice postcondition  _allowed[_from][msg.sender] <= __verifier_old_uint (_allowed[_from][msg.sender]) ||  _from == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_qwaiILFeeK1Zxy2h66Z7ks4V', 'thread_Uci8t42RBBxYRItMv9P5RKSl', 'thread_T5ZGzPGpQCdOiSITU5Slokja', 'thread_9lMpPIPxd88wNs2m2PJS5b24', 'thread_um0j1mkjOoCHMRFOrVcDLWbb', 'thread_ESx4A9tbIt2F3uIFOglvnPiz']"
9,666.3399739265442,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to ) && success ) || !success
    /// @notice postcondition ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) - _value && success) || ( _allowed[_from][msg.sender] ==  __verifier_old_uint (_allowed[_from][msg.sender]) && !success) ||  _from == msg.sender
    /// @notice postcondition  _allowed[_from][msg.sender] <= __verifier_old_uint (_allowed[_from][msg.sender]) ||  _from == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_C83JJEnxUHiTo5R3JBAK2UgO', 'thread_n96OqEbGoaZqtFCr6NnKlurX', 'thread_aAejn1ToFZOi2KTtuVNeP7e7', 'thread_GBHdr5gCLy695k104i4YzYOW', 'thread_UjEsjDTTNxHfDjsvPGLJpRrC', 'thread_Y5ePiBYtysIZDUF70E2dq4kL']"
10,705.121123790741,15,True,"pragma solidity >=0.5.0;

contract ERC20 {

    // Events

    // State Variables
    uint public _totalSupply;

    // Functions
    /// @notice postcondition supply == _totalSupply
    function totalSupply() public view returns (uint256 supply);

    /// @notice  postcondition ( ( _balances[msg.sender] ==  __verifier_old_uint (_balances[msg.sender] ) - _value  && msg.sender  != _to ) ||   ( _balances[msg.sender] ==  __verifier_old_uint ( _balances[msg.sender]) && msg.sender  == _to ) &&  success )   || !success
    /// @notice  postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  && msg.sender  != _to ) ||   ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) && msg.sender  == _to )  )   || !success
    function transfer(address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition ( ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) - _value  &&  _from  != _to ) || ( _balances[_from] ==  __verifier_old_uint (_balances[_from] ) &&  _from == _to ) && success ) || !success
    /// @notice postcondition ( ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) + _value  &&  _from  != _to ) || ( _balances[_to] ==  __verifier_old_uint ( _balances[_to] ) &&  _from  == _to )  ) || !success
    /// @notice postcondition ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender] ) - _value && success) || ( _allowed[_from ][msg.sender] ==  __verifier_old_uint (_allowed[_from ][msg.sender]) && !success) ||  _from  == msg.sender
    /// @notice postcondition  _allowed[_from ][msg.sender]  <= __verifier_old_uint (_allowed[_from ][msg.sender] ) ||  _from  == msg.sender
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success);

    /// @notice postcondition _allowed[msg.sender][_spender] == _value && success || _allowed[msg.sender][_spender] == __verifier_old_uint(_allowed[msg.sender][_spender]) && !success
    function approve(address _spender, uint256 _value) public returns (bool success);

    /// @notice postcondition _balances[_owner] == balance
    function balanceOf(address _owner) public view returns (uint256 balance);

    /// @notice postcondition _allowed[_owner][_spender] == remaining
    function allowance(address _owner, address _spender) public view returns (uint256 remaining);

}
","{'totalSupply': 'Verified', 'transfer': 'Failed', 'transferFrom': 'Verified', 'approve': 'Verified', 'balanceOf': 'Verified', 'allowance': 'Verified'}",[],"['thread_y63xJHf5dMoetX6GeLiBbzqe', 'thread_ESFYbu9IZmiXarNoPZaZ8p8l', 'thread_iIjoDZ17gkt3KLoQPO9ivyWL', 'thread_3LcDFcRyX7WaN2ldZVj7m3XM', 'thread_cbxMF7YUJI7edoN0XlnYfNG4', 'thread_DlODzUzz2lYIlHlLHoXzdK51']"
