run,time_taken,iterations,verified,annotated_contract,status
1,239.8309965133667,10,False,,[]
2,206.7385377883911,10,False,,[]
3,298.09098267555237,10,False,,[]
4,208.77385091781616,10,False,,[]
5,235.7772159576416,10,False,,[]
6,208.00846934318542,10,False,,[]
7,262.8892846107483,10,False,,[]
8,354.71579241752625,10,False,,[]
9,333.69155836105347,10,False,,[]
10,374.53536224365234,10,False,,"[""Interaction: 2\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:405:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:408:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:419:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:422:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:404:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:418:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] + _value == __verifier_old_uint(_balances[_id][_from]) && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:148:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] + _values[0] == __verifier_old_uint(_balances[_ids[0]][_from]) && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n"", ""Interaction: 4\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:407:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:411:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:421:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:425:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:405:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:419:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] == __verifier_old_uint(_balances[_id][_from]) - _value && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:149:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] == __verifier_old_uint(_balances[_ids[0]][_from]) - _values[0] && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n"", ""Interaction: 5\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:407:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:411:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:421:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:425:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:405:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:419:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] + _value == __verifier_old_uint(_balances[_id][_from]) && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:149:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] + _values[0] == __verifier_old_uint(_balances[_ids[0]][_from]) && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n"", ""Interaction: 7\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:407:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:411:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:421:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:425:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:405:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:419:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] == __verifier_old_uint(_balances[_id][_from]) - _value && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:149:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] == __verifier_old_uint(_balances[_ids[0]][_from]) - _values[0] && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n"", ""Interaction: 8\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:407:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:411:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:421:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:425:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:405:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:419:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] == __verifier_old_uint(_balances[_id][_from]) - _value && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:149:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] == __verifier_old_uint(_balances[_ids[0]][_from]) - _values[0] && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n"", ""Interaction: 9\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:407:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:411:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:421:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:425:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:405:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:419:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] == __verifier_old_uint(_balances[_id][_from]) - _value && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:149:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] == __verifier_old_uint(_balances[_ids[0]][_from]) - _values[0] && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n"", ""Interaction: 10\nAddress.sol:26:25: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:30:9: Warning: Unused local variable.\nAddress.sol:31:9: Warning: Unused local variable.\nAddress.sol:53:24: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:406:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:407:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:409:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:410:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:411:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:420:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:421:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:423:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:424:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nERC1155_merge.sol:425:9: Warning: Unused function parameter. Remove or comment out the variable name to silence this warning.\nAddress.sol:26:5: Warning: Function state mutability can be restricted to pure\nAddress.sol:53:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:405:5: Warning: Function state mutability can be restricted to view\nERC1155_merge.sol:419:5: Warning: Function state mutability can be restricted to view\nContext::[implicit_constructor]: OK\nERC1155::[constructor]: OK\nERC1155::uri: OK\nERC1155::balanceOf: OK\nERC1155::balanceOfBatch: OK\nERC1155::setApprovalForAll: OK\nERC1155::isApprovedForAll: OK\nERC1155::safeTransferFrom: ERROR\n - ERC1155_merge.sol:128:5: Postcondition '_to != address(0) && _from == address(0) && _value > 0 || _to != address(0) && _from != address(0) && _balances[_id][_from] == __verifier_old_uint(_balances[_id][_from]) - _value && _balances[_id][_to] == __verifier_old_uint(_balances[_id][_to]) + _value' might not hold at end of function.\nERC1155::safeBatchTransferFrom: ERROR\n - ERC1155_merge.sol:149:5: Postcondition '_to != address(0) && _from == address(0) && _values[0] > 0 || _to != address(0) && _from != address(0) && _balances[_ids[0]][_from] == __verifier_old_uint(_balances[_ids[0]][_from]) - _values[0] && _balances[_ids[0]][_to] == __verifier_old_uint(_balances[_ids[0]][_to]) + _values[0]' might not hold at end of function.\nERC165::supportsInterface: OK\nERC165::[implicit_constructor]: OK\nIERC1155::[implicit_constructor]: OK\nIERC1155MetadataURI::[implicit_constructor]: OK\nIERC1155Receiver::[implicit_constructor]: OK\nIERC165::[implicit_constructor]: OK\nErrors were found by the verifier.\n\n""]"
