run,status,output
1,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^

"
2,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^

"
3,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^

"
4,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:20: solc-verify error: Undeclared identifier.
success == true || _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                   ^------^
Annotation:1:54: solc-verify error: Undeclared identifier.
success == true || _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                                                     ^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == 0 || (suc ...
^------^
Annotation:1:60: solc-verify error: Undeclared identifier.
 ... ender] == 0 || (success == true && _allowed[msg.sender][_spender] == _value) | ...
                                        ^------^
Annotation:1:126: solc-verify error: Undeclared identifier.
 ... == _value) || (success == false && _allowed[msg.sender][_spender] == _allowed[ ...
                                        ^------^
Annotation:1:160: solc-verify error: Undeclared identifier.
 ...  _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender])
                                        ^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[_from][msg.sender] == _allowed[_from][msg.sender] || _allowed[_from][msg.sender] == _allowed[_from][msg.sender] - _value
^------^
Annotation:1:32: solc-verify error: Undeclared identifier.
_allowed[_from][msg.sender] == _allowed[_from][msg.sender] || _allowed[_from][msg.sender] == _allowed[_from][msg.sender] - _value
                               ^------^
Annotation:1:63: solc-verify error: Undeclared identifier.
_allowed[_from][msg.sender] == _allowed[_from][msg.sender] || _allowed[_from][msg.sender] == _allowed[_from][msg.sender] - _value
                                                              ^------^
Annotation:1:94: solc-verify error: Undeclared identifier.
_allowed[_from][msg.sender] == _allowed[_from][msg.sender] || _allowed[_from][msg.sender] == _allowed[_from][msg.sender] - _value
                                                                                             ^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] || _balances[_from] == _balances[_from] - _value
^-------^
Annotation:1:21: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] || _balances[_from] == _balances[_from] - _value
                    ^-------^
Annotation:1:41: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] || _balances[_from] == _balances[_from] - _value
                                        ^-------^
Annotation:1:61: solc-verify error: Undeclared identifier.
_balances[_from] == _balances[_from] || _balances[_from] == _balances[_from] - _value
                                                            ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:105:5: solc-verify error: Error(s) while translating annotation for node
    function transferFrom_post(address _from, address _to, uint256 _value, bool success) external returns (bool) {}
    ^-------------------------------------------------------------------------------------------------------------^

"
5,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:13: solc-verify error: Undeclared identifier.
success == (_balances[msg.sender] == _balances[msg.sende ...
            ^-------^
Annotation:1:38: solc-verify error: Undeclared identifier.
 ... ccess == (_balances[msg.sender] == _balances[msg.sender] - _value && _value > 0 ...
                                        ^-------^
Annotation:1:109: solc-verify error: Undeclared identifier.
 ... alue > 0 && _to != msg.sender) || (_balances[msg.sender] == _balances[msg.sende ...
                                        ^-------^
Annotation:1:134: solc-verify error: Undeclared identifier.
 ... nder) || (_balances[msg.sender] == _balances[msg.sender] && _value == 0) || (_t ...
                                        ^-------^
Annotation:1:197: solc-verify error: Undeclared identifier.
 ... lue == 0) || (_to == msg.sender && _balances[msg.sender] == _balances[msg.sende ...
                                        ^-------^
Annotation:1:222: solc-verify error: Undeclared identifier.
 ... sender && _balances[msg.sender] == _balances[msg.sender])
                                        ^-------^
Annotation:1:22: solc-verify error: Undeclared identifier.
_to != msg.sender || _balances[msg.sender] == _balances[msg.sender]
                     ^-------^
Annotation:1:47: solc-verify error: Undeclared identifier.
_to != msg.sender || _balances[msg.sender] == _balances[msg.sender]
                                              ^-------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:88:2: solc-verify error: Error(s) while translating annotation for node
	function transfer_post(address _to, uint256 _value, bool success) external returns (bool) {}
	^------------------------------------------------------------------------------------------^
ERC20_merge.sol:88:2: solc-verify error: Error(s) while translating annotation for node
	function transfer_post(address _to, uint256 _value, bool success) external returns (bool) {}
	^------------------------------------------------------------------------------------------^

"
6,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
7,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:20: solc-verify error: Undeclared identifier.
success == true || _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                   ^------^
Annotation:1:54: solc-verify error: Undeclared identifier.
success == true || _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                                                     ^------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == 0 || _allowed[msg.sender][_spender] == _value
^------^
Annotation:1:40: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == 0 || _allowed[msg.sender][_spender] == _value
                                       ^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
8,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
9,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:20: solc-verify error: Undeclared identifier.
success == true || _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                   ^------^
Annotation:1:54: solc-verify error: Undeclared identifier.
success == true || _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                                                     ^------^
Annotation:1:20: solc-verify error: Undeclared identifier.
success == true && _allowed[msg.sender][_spender] == _value || success == success && _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                   ^------^
Annotation:1:86: solc-verify error: Undeclared identifier.
success == true && _allowed[msg.sender][_spender] == _value || success == success && _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                                                                                     ^------^
Annotation:1:120: solc-verify error: Undeclared identifier.
success == true && _allowed[msg.sender][_spender] == _value || success == success && _allowed[msg.sender][_spender] == _allowed[msg.sender][_spender]
                                                                                                                       ^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
10,255,"Error while running compiler, details:
Warning: This is a pre-release compiler version, please do not use it in production.
ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
contract Refinement {
^ (Relevant source part starts here and spans across multiple lines).

======= Converting to Boogie IVL =======

======= ERC20_merge.sol =======
Annotation:1:14: solc-verify error: Undeclared identifier.
remaining == _allowed[_owner][_spender]
             ^------^
Annotation:1:12: solc-verify error: Undeclared identifier. Did you mean ""balance""?
balance == _balances[_owner]
           ^-------^
Annotation:1:1: solc-verify error: Undeclared identifier.
_allowed[msg.sender][_spender] == _value
^------^
ERC20_merge.sol:54:5: solc-verify error: Error(s) while translating annotation for node
    function allowance_post(address _owner, address _spender, uint256 remaining) public view  returns (uint256) {}
    ^------------------------------------------------------------------------------------------------------------^
ERC20_merge.sol:64:5: solc-verify error: Error(s) while translating annotation for node
    function balanceOf_post(address _owner, uint256 balance) public view returns (uint256){}
    ^--------------------------------------------------------------------------------------^
ERC20_merge.sol:76:5: solc-verify error: Error(s) while translating annotation for node
    function approve_post(address _spender, uint256 _value, bool success) external returns (bool) {}
    ^----------------------------------------------------------------------------------------------^

"
