run,time_taken,iterations,verified,annotated_contract,function_status,status,threads
1,345.85872530937195,25,True,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition _owner == address(0) || balance == _ownedTokensCount[_owner]
    /// @notice postcondition _owner != address(0) || balance == 0
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenId == __verifier_old_uint(_tokenId) || _owner == _tokenOwner[_tokenId]
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _approved == address(0) || _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition _tokenApprovals[_tokenId] == _approved || _tokenApprovals[_tokenId] == __verifier_old_address(_tokenApprovals[_tokenId])
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition _tokenOwner[_tokenId] == address(0) || approved == _tokenApprovals[_tokenId]
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _operator == __verifier_old_address(_operator) || _operatorApprovals[msg.sender][_operator] == _approved
    /// @notice postcondition _operator != __verifier_old_address(_operator) || _operatorApprovals[msg.sender][_operator] == _approved
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == __verifier_old_bool(_operatorApprovals[_owner][_operator]) || (_operator == _owner && approved)
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition _tokenOwner[_tokenId] == _to
    /// @notice postcondition __verifier_old_address(_tokenOwner[_tokenId]) == _from || _from == address(0) || _tokenOwner[_tokenId] == _to
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition _tokenOwner[_tokenId] == _to
    /// @notice postcondition !(address(0) == _to) || _tokenOwner[_tokenId] == address(0)
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Verified', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Verified', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Verified', 'safeTransferFrom': 'Verified'}",[],"['thread_HiG7XbWM6QflCAJ2MOeb160s', 'thread_gei0WCDm6FZLw9R1DHf34iFi', 'thread_AmDFJPpCQsp1I2ILA8nTQWQu', 'thread_w59MYm6YvpDH25r8V31LzVRG', 'thread_nSF84xGDQL4EvtCKBkeSkbc1', 'thread_YSmFu5H2qMukKyQ0HLXERuEQ', 'thread_GGB4OHot8KRHrw16Qhv1F6gx', 'thread_9rVeXENHBmKWBzZHmIrprrYN', 'thread_cZtI5of6MiBGKnwHeuYNRSO2']"
2,583.0968532562256,62,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition true
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition (_tokenId < 0 || _tokenId >= __verifier_old_uint(_ownedTokensCount[msg.sender]) || _owner == _tokenOwner[_tokenId]) && ( _tokenId == 0 || _owner != address(0))
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _tokenApprovals[_tokenId] == _approved || _tokenApprovals[_tokenId] == __verifier_old_address(_tokenApprovals[_tokenId])
    /// @notice postcondition msg.sender == __verifier_old_address(_tokenOwner[_tokenId]) || msg.sender == __verifier_old_address(msg.sender)
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition true
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == _operatorApprovals[_owner][_operator]
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition _tokenOwner[_tokenId] == _to
    /// @notice postcondition !(__verifier_old_address(_to) != address(0)) || _tokenOwner[_tokenId] == _to || _tokenOwner[_tokenId] == __verifier_old_address(_from)
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Failed', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Failed', 'setApprovalForAll': 'Failed', 'isApprovedForAll': 'Verified', 'transferFrom': 'Verified', 'safeTransferFrom': 'Failed'}",[],"['thread_qp0PPTW6eWFob9QoZ773I6wJ', 'thread_J1zwK0h2ybOuQGKthIQ1YDAM', 'thread_fPpYbzwBk0TBkq76QwHkm73y', 'thread_FgSuPEvAXSgNFtT378Jgw5gS', 'thread_2ryrDgUcL8nDERnCMknvEBCS', 'thread_cPH7ZnFY3mahBUpTHLD1bAit', 'thread_naOMZ1NTvyWi1GEqADAtR4z6', 'thread_Weu8ylkHQQZnIXbdmzLxM8Sn', 'thread_lbflsmIEZ5IMkmresSGbdGC3']"
3,666.3903498649597,58,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition true
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenId == __verifier_old_uint(_tokenId) || _owner == _tokenOwner[_tokenId]
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition __verifier_old_address(_tokenApprovals[_tokenId]) != _approved || _tokenApprovals[_tokenId] == _approved
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition !(0 <= _tokenId && _tokenId < 2**256 - 1) || approved == _tokenApprovals[_tokenId]
    /// @notice postcondition !(0 <= _tokenId && _tokenId < 2**256 - 1) || approved == address(0) || approved != address(0)
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _approved == _approved || _operator != _operator
    /// @notice postcondition forall (address operator) !(operator == _operator) || _approved == _approved || __verifier_old_bool(_approved)
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition true
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Failed', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Verified', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Failed', 'transferFrom': 'Failed', 'safeTransferFrom': 'Failed'}",[],"['thread_5TQN4MKpoW8pMVhIlKttXIim', 'thread_RQQzhF9jZQr7ZLy2nDMfDIJl', 'thread_uEKNzvgCEZFoT9sXKfzMmoee', 'thread_1LDQL42sM28Xpo8cVBqt1ybk', 'thread_81V7a5PD0F6shET25H7Lekvu', 'thread_z5SeoLIXVShPoMIu1x8ag0zs', 'thread_iRZI0ZZ6NPuzwHLxRWw15ppM', 'thread_5GcOu7vf15haasumq56heo0N', 'thread_g2G1Nn7Avl9LSTEUtCzLSqIt']"
4,606.6063783168793,48,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition true
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenOwner[_tokenId] == _owner
    /// @notice postcondition _owner != address(0) || __verifier_old_uint(_tokenId) != _tokenId
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition true
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition !(0 < _tokenId) || approved == _tokenApprovals[_tokenId]
    /// @notice postcondition _tokenId == __verifier_old_uint(_tokenId) || approved == _tokenApprovals[_tokenId]
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _approved == __verifier_old_bool(_approved) || _operatorApprovals[msg.sender][_operator] == _approved
    /// @notice postcondition _operator == __verifier_old_address(_operator) && _approved == __verifier_old_bool(_approved) || _operatorApprovals[msg.sender][_operator] != __verifier_old_bool(_operatorApprovals[msg.sender][_operator])
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == __verifier_old_bool(_operatorApprovals[_owner][_operator]) || _operator == _owner
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition _tokenOwner[_tokenId] == _to
    /// @notice postcondition __verifier_old_address(_tokenOwner[_tokenId]) == _from
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Failed', 'ownerOf': 'Verified', 'approve': 'Failed', 'getApproved': 'Verified', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Verified', 'safeTransferFrom': 'Failed'}",[],"['thread_SY5kBr7OlK8kkMyMQeF0qG6W', 'thread_pC72G6cF2q4hZumZNByvzlbe', 'thread_xoCVjbk3I7sXdBQaVIyELSzQ', 'thread_CQxfGM6fc3SGe7hamcAMAdIf', 'thread_RMgFXRQtcT5d8SWbyyJanNgE', 'thread_w6S3trJHa6KyHSDVuvoGO4R2', 'thread_EoUzXpfesWLomQ9aadLmCkRH', 'thread_oxSp81ckLnyPywdPCamj2dee', 'thread_sNTO3dZ2UiawvKs8CFR3nAbe']"
5,512.6919450759888,46,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition _owner == address(0) || balance == _ownedTokensCount[_owner]
    /// @notice postcondition !(balance > __verifier_old_uint(_ownedTokensCount[_owner])) && (balance == __verifier_old_uint(_ownedTokensCount[_owner]))
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenOwner[_tokenId] == _owner
    /// @notice postcondition _tokenId != 0 || _owner != address(0)
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _approved == address(0) || _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition _approved != __verifier_old_address(_approved) || _tokenApprovals[_tokenId] == _approved
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition true
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == __verifier_old_bool(_operatorApprovals[_owner][_operator]) || (_operator == _owner)
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition _tokenOwner[_tokenId] == _to
    /// @notice postcondition _tokenApprovals[_tokenId] == address(0)
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Verified', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Failed', 'setApprovalForAll': 'Failed', 'isApprovedForAll': 'Verified', 'transferFrom': 'Verified', 'safeTransferFrom': 'Failed'}",[],"['thread_55nF447k4zGDjDFf73Z646tf', 'thread_l1LQmDyFsgNMQUWPP73QVRrK', 'thread_tTAOhX8QXtv7fVQIKKOEAJgx', 'thread_sTyJRcszWJ9o6OCGqRUSKeEn', 'thread_5XTqj4Ru3PoxmRpmuD6ZU3vM', 'thread_7Yz8nzoQVLabgFbNhOurNZ0b', 'thread_t4KSQY25rkMvFGNNTrE5VSzq', 'thread_qPm9tlfSEklZeAzIKNDGihZ7', 'thread_1VjqDgmMIwjiFBKOwVPY1bpg']"
6,660.281040430069,55,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition _owner == address(0) || balance == _ownedTokensCount[_owner]
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenId == 0 || _owner == __verifier_old_address(_tokenOwner[_tokenId]) || _owner == _tokenOwner[_tokenId]
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition true
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _operatorApprovals[msg.sender][_operator] == _approved || __verifier_old_bool(_operatorApprovals[msg.sender][_operator]) == _operatorApprovals[msg.sender][_operator]
    /// @notice postcondition forall (address operator) (msg.sender != operator) || (_operatorApprovals[msg.sender][operator] == __verifier_old_bool(_operatorApprovals[msg.sender][operator]))
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == _operatorApprovals[_owner][_operator]
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition _tokenOwner[_tokenId] == _to || __verifier_old_address(_from) == _from
    /// @notice postcondition __verifier_old_bool(_tokenOwner[_tokenId] == _to) || _to == address(0) || __verifier_old_address(_to) == _to
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Verified', 'ownerOf': 'Verified', 'approve': 'Failed', 'getApproved': 'Failed', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Failed', 'safeTransferFrom': 'Verified'}",[],"['thread_Dz7tJHrbzjWXd8dj1uxgrs8I', 'thread_Shj0Tk9f83zA0AF1kQi1UOHp', 'thread_ZKIGXQ2gEh4D3i34FCtOgybi', 'thread_svsq7GeIGD02iSQQFKlZfRkX', 'thread_ytDV1i4xdaeFSsjHzW4a8eXp', 'thread_4MZOe4kd6fMTBrHM0rnhv0P0', 'thread_SUVw5kV8RJj29qTTUswB0SZB', 'thread_yivCWFjHQ5wbxbJXt5pzIVV0', 'thread_Lk0vZAjHlrzRfETtnR5e4fKk']"
7,578.9149677753448,58,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition true
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenId < 0 || _tokenId >= 2**256 - 1 || _owner == _tokenOwner[_tokenId]
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition !(msg.sender == _tokenOwner[_tokenId] || _tokenApprovals[_tokenId] == __verifier_old_address(_tokenApprovals[_tokenId])) || _tokenApprovals[_tokenId] == _approved
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition !(msg.sender == _operator && _approved) || _operatorApprovals[msg.sender][_operator]
    /// @notice postcondition !(msg.sender == _operator && !_approved) || !_operatorApprovals[msg.sender][_operator]
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == _operatorApprovals[_owner][_operator]
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Failed', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Failed', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Failed', 'safeTransferFrom': 'Failed'}",[],"['thread_AUhPdgw9CR5AwTVXcm70W39M', 'thread_pTy70oYa6AukLk4Im4YRPBl7', 'thread_6HHMce9zthO2bDWLnMIOG5HP', 'thread_BgeSWQn7A4wonNDfkmml1pLh', 'thread_Ln4RhJn6dgvds0P3JNzxY4EB', 'thread_gJqPdOJoX9wbY7PAh5k8QrQE', 'thread_khlTqFIpHMUpONCkwT8ko5Rt', 'thread_sPVgCUQcDGoe9JwBfldibrOm', 'thread_xPdWz6XUUTSFiXl1J5eqDIwb']"
8,423.57578444480896,38,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition _owner == address(0) || balance == _ownedTokensCount[_owner]
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _tokenId != 0 || _owner == __verifier_old_address(_owner) /// @notice postcondition _tokenId == 0 || _owner == _tokenOwner[_tokenId]
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition forall (address addr) !(addr == _approved && __verifier_old_bool(_tokenApprovals[_tokenId] == addr)) || _tokenApprovals[_tokenId] == addr
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _operator == _operator && _approved == _approved
    /// @notice postcondition forall (address o) !(o == msg.sender && o == _operator) || _approved == __verifier_old_bool(_approved)
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == _operatorApprovals[_owner][_operator]
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition _from == __verifier_old_address(_from) || _tokenOwner[_tokenId] == _to
    /// @notice postcondition _from != __verifier_old_address(_from) || _tokenOwner[_tokenId] == _to
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Verified', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Failed', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Verified', 'safeTransferFrom': 'Failed'}",[],"['thread_P3WcRhmV2sioTPmzmJSGzTgZ', 'thread_uPAfsyVHlp1kcoUQwOFsK09X', 'thread_PxX9hq0KDMe3XLE1ovj1owhW', 'thread_lLHndHvr3O15KSqIHOoRaYkI', 'thread_aEK6MjDOJynniZwAmKiiMdtC', 'thread_gqGYAsXT9sFG2CtFwAp7q1Sc', 'thread_dllUAGfXjZ5LhTTBcVcTN63o', 'thread_V2goUGtm7J7cPUvxg9p5LAcL', 'thread_ZDCAn4jHTkWhHUp86C8YLyfX']"
9,539.5336854457855,46,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition true
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition _owner == _tokenOwner[_tokenId] || _tokenId == 0
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _approved == address(0) || _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition _approved != __verifier_old_address(_approved) || _tokenApprovals[_tokenId] == _approved
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _operator == __verifier_old_address(_operator) && _approved == __verifier_old_bool(_approved) || _operatorApprovals[msg.sender][_operator] == _approved
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == _operatorApprovals[_owner][_operator]
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition _from == __verifier_old_address(_from) || _tokenOwner[_tokenId] == _to
    /// @notice postcondition _from != _to || _ownedTokensCount[_from] == __verifier_old_uint(_ownedTokensCount[_from])
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Failed', 'ownerOf': 'Verified', 'approve': 'Verified', 'getApproved': 'Failed', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Verified', 'safeTransferFrom': 'Failed'}",[],"['thread_zVMqe0dr32XkjxyB3zVeV8UV', 'thread_QlQ5Ec3n426aRtwfJPhGfs90', 'thread_JavpdW13pRAeNz0eUBpwu8FF', 'thread_O0VhrPKPDHZXcOITO6yAuD6b', 'thread_Xslhzjt6iG5sAiA1n1YsJ59z', 'thread_YL2Yy8eCyycmZmgJgQb80BhT', 'thread_UL620dUmTAVDuleWuLbUHV1P', 'thread_i8gDxx0k6nLjjFqRO4uy0bWp', 'thread_vtJ7glMdDotk1dOvnfXSCk84']"
10,725.7951271533966,67,False,"pragma solidity >=0.5.0;

contract ERC721 {

    // Events

    // State Variables

    // Functions
    /// @notice postcondition _owner == address(0) || balance == _ownedTokensCount[_owner]
    /// @notice postcondition !(balance >= 0) || _owner != address(0)
    function balanceOf(address _owner) external view returns (uint256 balance);

    /// @notice postcondition true
    function ownerOf(uint256 _tokenId) external view returns (address _owner);

    /// @notice postcondition _tokenApprovals[_tokenId] == _approved
    /// @notice postcondition forall (address operator) (_operatorApprovals[__verifier_old_address(msg.sender)][operator] == _operatorApprovals[msg.sender][operator])
    function approve(address _approved, uint256 _tokenId) external;

    /// @notice postcondition true
    function getApproved(uint256 _tokenId) external view returns (address approved);

    /// @notice postcondition _operator == __verifier_old_address(_operator) && _approved == __verifier_old_bool(_approved) || _operatorApprovals[msg.sender][_operator] == _approved
    /// @notice postcondition forall (address operator) !(operator == _operator) || _operatorApprovals[msg.sender][operator] == __verifier_old_bool(_operatorApprovals[msg.sender][operator]) || (operator == _operator && _operatorApprovals[msg.sender][operator] == _approved)
    function setApprovalForAll(address _operator, bool _approved) external;

    /// @notice postcondition approved == _operatorApprovals[_owner][_operator]
    /// @notice postcondition _operator == address(0) || approved == _operatorApprovals[_owner][_operator]
    function isApprovedForAll(address _owner, address _operator) external view returns (bool);

    /// @notice postcondition true
    function transferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId) external;

    /// @notice postcondition true
    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes calldata _data) external;

}
","{'balanceOf': 'Verified', 'ownerOf': 'Failed', 'approve': 'Verified', 'getApproved': 'Failed', 'setApprovalForAll': 'Verified', 'isApprovedForAll': 'Verified', 'transferFrom': 'Failed', 'safeTransferFrom': 'Failed'}",[],"['thread_T6X1gTiGm7dopIFkTJV3DufF', 'thread_V29X6gEzJZeWet5ZaChAxeIX', 'thread_Z8PPwIKtMEACPlJbUeaW5SvV', 'thread_BkAO5sUIFeEYgbdVJxXBdL3R', 'thread_bIymbWqdcRkevZjDNGwyRchi', 'thread_vrDmj6l8JvWJLWLdlSP22w1W', 'thread_Smw4nAhVeOh5vRb1FTcGxnSu', 'thread_CSUm88IfSteSFkfUF0TfDLk5', 'thread_fbLafyul5h1mnEj4vIGUQl46']"
