run,status,output
1,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
2,251,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: ERROR
 - ERC20_merge.sol:88:2: Postcondition '( con._balances[_to] == con_old._balances[_to] + _value && msg.sender != _to ) || ( con._balances[_to] == con_old._balances[_to] && msg.sender == _to )' might not hold at end of function.
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: ERROR
 - ERC20_merge.sol:107:5: Postcondition 'con._allowed[_from][msg.sender] >= 0' might not hold at end of function.
Refinement::[implicit_constructor]: OK
Errors were found by the verifier.
"
3,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
4,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
5,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
6,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
7,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
8,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
9,251,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: ERROR
 - ERC20_merge.sol:108:5: Postcondition 'con._allowed[_from][msg.sender] >= 0' might not hold at end of function.
 - ERC20_merge.sol:108:5: Postcondition '( con._balances[_to] == con_old._balances[_to] + _value || _from == _to) && success || ( con._balances[_to] == con_old._balances[_to] && !success)' might not hold at end of function.
 - ERC20_merge.sol:108:5: Postcondition '_to != address(0)' might not hold at end of function.
 - ERC20_merge.sol:108:5: Postcondition '( con._balances[_from] == con_old._balances[_from] - _value || _from == _to) && success || ( con._balances[_from] == con_old._balances[_from] && !success)' might not hold at end of function.
Refinement::[implicit_constructor]: OK
Errors were found by the verifier.
"
10,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
