run,status,output
1,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
2,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
3,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
4,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
5,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
6,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
7,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
8,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
9,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
10,0,"ERC721_merge.sol:2:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::ownerOf_pre: OK
Refinement::ownerOf_post: OK
Refinement::approve_pre: OK
Refinement::getApproved_pre: OK
Refinement::getApproved_post: OK
Refinement::setApprovalForAll_pre: OK
Refinement::setApprovalForAll_post: OK
Refinement::isApprovedForAll_pre: OK
Refinement::isApprovedForAll_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::safeTransferFrom_post: OK
Refinement::safeTransferFrom_pre: OK
Refinement::safeTransferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
