run,status,output
1,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
2,251,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: ERROR
 - ERC20_merge.sol:89:2: Postcondition '_value <= con_old._balances[msg.sender] || (success == false && _value > con_old._balances[msg.sender])' might not hold at end of function.
 - ERC20_merge.sol:89:2: Postcondition '( con._balances[msg.sender] >= con_old._balances[msg.sender] - _value && success ) || ( con._balances[msg.sender] == con_old._balances[msg.sender] && !success )' might not hold at end of function.
 - ERC20_merge.sol:89:2: Postcondition '( con._balances[_to] == con_old._balances[_to] + _value && success && msg.sender != _to ) || ( con._balances[_to] == con_old._balances[_to] && !success ) || (msg.sender == _to)' might not hold at end of function.
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Errors were found by the verifier.
"
3,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
4,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
5,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
6,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
7,251,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: ERROR
 - ERC20_merge.sol:89:2: Postcondition '( con._balances[msg.sender] >= con_old._balances[msg.sender] - _value && success ) || ( con._balances[msg.sender] == con_old._balances[msg.sender] && !success )' might not hold at end of function.
 - ERC20_merge.sol:89:2: Postcondition '_value <= con_old._balances[msg.sender] || !success' might not hold at end of function.
 - ERC20_merge.sol:89:2: Postcondition '( con._balances[_to] == con_old._balances[_to] + _value && success && msg.sender != _to ) || ( con._balances[_to] == con_old._balances[_to] && !success ) || (msg.sender == _to)' might not hold at end of function.
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Errors were found by the verifier.
"
8,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
9,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
10,0,"ERC20_merge.sol:3:1: Warning: Source file does not specify required compiler version!
Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::totalSupply_pre: OK
Refinement::totalSupply_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
No errors found.
"
